username,content,timestamp,replies,retweets,likes,url
@sandeep_PT,"New India yayy!!
Open corruption yayy!!

#IllegalMining",2025-09-05T10:00:03.000Z,0,0,0,https://x.com/sandeep_PT/status/1963904955128922117
@SAPoliceService,"#sapsGP A joint op between SAPS Magaliesberg & Search and Rescue K9 units led to the arrest of 6 illegal miners at Protea Mine, Blaauwbank on 24/10. 4 rifles, 343 rounds & mining equipment recovered. Suspects to appear in court soon. #FightingCrime #IllegalMining",2025-10-25T09:43:43.000Z,0,0,0,https://x.com/SAPoliceService/status/1982020236330070249
@moliticsindia,"""अवैध खनन पर अंजना कृष्णा का एक्शन, दबाव में नहीं झुकीं IPS अफसर!""
बहादुरी की मिसाल बनीं अंजना कृष्णा, सोशल मीडिया पर लोग कर रहे तारीफ!

वीडियो - 
@Mridulyadavin
 

#Illegalmining #anjanakrishna #AjitPawar",2025-09-05T11:25:42.000Z,0,0,0,https://x.com/moliticsindia/status/1963926510106296577
@MyVadodara,"Viral Video of Maharashtra's Dy CM threatening IPS Officer for taking action against illegal Mining !

#Maharashtra #illegalMining #Ajitpawar",2025-09-05T09:14:02.000Z,0,0,0,https://x.com/MyVadodara/status/1963893372910793157
@BastarDistrict,"बस्तर प्रशासन की सख़्त कार्रवाई 
ग्राम बनियागांव में अवैध रेत उत्खनन करते 6 वाहन (5 टिप्पर, 1 पोकलेन) जब्त।
कलेक्टर श्री हरिस एस के निर्देश पर खनिज विभाग की त्वरित कार्यवाही।

#Bastar #IllegalMining  #Jagdapur",2025-10-29T17:57:57.000Z,0,0,0,https://x.com/BastarDistrict/status/1983594165108928573
@SAPoliceService,"#sapsMP 2 Suspects, aged 29 and 33, arrested for possession of explosives at a guest house in New Village, Barberton on Sunday, 29/09.

Preliminary information suggests that the explosives may have been  intended for use in #IllegalMining activities. Duo are expected to appear",2025-09-29T08:21:49.000Z,0,0,0,https://x.com/SAPoliceService/status/1972577542176481651
@SANewsUP,"राठ, 28 अक्टूबर: गडहर घाट में मझगवा थाना पुलिस के संरक्षण में हो रहा बालू का अवैध खनन। बालू भरते वक्त ट्रैक्टर-ट्रॉली पलटने से एक महिला की मौत,युवती घायल। जनता पुलिस पर भरोसा करे भी तो कैसे?
#sanewsup #viral #trendingpost
#hamirpur #UttarPradesh #IllegalMining #policecarelessness",2025-10-28T14:49:40.000Z,0,0,0,https://x.com/SANewsUP/status/1983184397378695479
@_ArriveAlive,"Two arrested for possession of gold-bearing material
tinyurl.com/249lrjv8

#ArriveAlive #IllegalMining 
@SAPoliceService",2025-09-11T12:33:15.000Z,0,0,0,https://x.com/_ArriveAlive/status/1966117834699977131
@_ArriveAlive,"Frances Baard District clamps down on illegal mining activities
tinyurl.com/2yjq9uv3

#ArriveAlive #IllegalMining 
@SAPoliceService",2025-09-21T12:40:59.000Z,0,0,0,https://x.com/_ArriveAlive/status/1969743661849342290
@SAPoliceService,"#sapsHQ [HAPPENING NOW] Acting Provincial Commissioner Lt Gen Asaneng: “I’m here to enforce the law, not negotiate with criminals. We’ve moved past planning, we are at combat approach. Lawlessness will not be tolerated.” #IllegalMining SG",2025-10-10T13:17:49.000Z,0,0,0,https://x.com/SAPoliceService/status/1976638300925628793
@_ArriveAlive,"Illegal mining sites raided in the Boksburg Area 
tinyurl.com/2asflcej

#ArriveAlive #IllegalMining 
@City_Ekurhuleni",2025-10-03T09:07:49.000Z,0,0,0,https://x.com/_ArriveAlive/status/1974038671545241798
@SAPoliceService,"#sapsHQ [HAPPENING NOW]
Tension and hope fill Tlhatlhaganyane Village near Sun City in the North West as crowds gather, men, women & youth ready to speak out on #illegalmining, poverty & loss.

DM Dr Polly Boshielo, Lt Gen Asaneng & Maj Gen Scott head to the sites to see the",2025-10-10T10:39:46.000Z,0,0,0,https://x.com/SAPoliceService/status/1976598526537736593
@BastarDistrict,"अवैध खनन पर प्रशासन की सख्त कार्रवाई!
बस्तर में चुना पत्थर और रेत के अवैध परिवहन में शामिल
12 वाहन — जब्त 
 “अवैध खनन पर रोक हमारी प्राथमिकता है।” – बस्तर प्रशासन
#Bastar #Jagdapur #IllegalMining",2025-09-30T04:12:30.000Z,0,0,0,https://x.com/BastarDistrict/status/1972877186617979161
@SAPoliceService,"#sapsFS Vala Umgodi Operators have intensified efforts to dismantle #IllegalMining activities in the Lejweleputswa area. Over the past week, joint  op with mine security led to the arrest of more than 80 suspects  and the confiscation of significant illegal mining equipment and",2025-09-13T17:28:43.000Z,0,0,0,https://x.com/SAPoliceService/status/1966916966989631733
@tv3_ghana,"From gold to guns: The looming crime ripple effect of Ghana’s galamsey crackdown 
3news.com/news/crime/fro
… #Ghana #Galamsey #IllegalMining",2025-10-12T13:56:17.000Z,0,0,0,https://x.com/tv3_ghana/status/1977372756925964462
@Channel247News, “We have no choice but to drink from gutters and streams.” — Agona East residents lament as illegal mining activities trigger a severe water crisis in the area.  #GalamseyImpact #WaterCrisis #AgonaEast #Channel247 #galamsey #illegalmining,2025-10-20T17:48:01.000Z,0,0,0,https://x.com/Channel247News/status/1980330177885602133
@bstvlive,"हमीरपुर: अवैध मौरंग खनन ने ली महिला की जान

नदी से मौरंग लेकर निकली ट्रैक्टर ट्रॉली पलटी
महिला मजदूर की मौत, एक गंभीर घायल
धसान नदी के किनारे अवैध मौरंग खनन
मझगवां के गढ़हर-खरवाच में अवैध खनन
स्थानीय पुलिस की मिलीभगत से अवैध खनन
 
 #HamirpurMiningAccident #IllegalMining",2025-10-27T04:01:06.000Z,0,0,0,https://x.com/bstvlive/status/1982658789250662768
@JammuTribune,"Awantipora Police Seized   06 Tractors involved in illegal transportation of minerals in Tral.
#AwantiporaPolice #Tral #IllegalMining #MineralSeizure #JammuAndKashmir",2025-10-11T04:34:52.000Z,0,0,0,https://x.com/JammuTribune/status/1976869083712045373
@KarachiPolice_,"ضلع ملیر پولیس کی ملیر کینٹ میں کارروائی، غیر قانونی ریت بجری کھدائی و ترسیل میں ملوث ملزم فرید گرفتار، ڈمپر قبضے میں لے کر مقدمہ درج۔

#KarachiPolice #KarachiUpdates #SafeKarachi #IllegalMining #CrimeReport",2025-09-28T10:17:27.000Z,0,0,0,https://x.com/KarachiPolice_/status/1972244255432491370
@Bharat24Up,"मुरादाबाद में हाईवे पर अवैध मिट्टी खनन का खुला खेल
दिन-रात दौड़ रहे ओवरलोड डंपर, प्रशासन बना मौन दर्शक

#MoradabadNews #HighwayLoot #IllegalMining #Bharat24Digital
@moradabadpolice
 @DMMoradabad
 @MinesMinIndia
 @MohdAalim0786
 @AhteshamFIN
 @Uppolice",2025-10-01T03:27:54.000Z,0,0,0,https://x.com/Bharat24Up/status/1973228351897964665
